#1:ny	2:kappa_y	3:T	4:1.abs	5:1.angle	6:2.abs	7:2.angle	8:tr.abs	9:tr.angle,	10:rho_kappa.tr
6	0.376991	0.6	1	-1.29924	1	1.29924	0.536455	8.27822e-16	0.934519
6	0.376991	0.62	1	-1.24128	1	1.24128	0.647176	1.37239e-15	0.932412
6	0.376991	0.64	1	1.18634	1	-1.18634	0.750119	-1.92408e-15	0.9305
6	0.376991	0.66	1	-1.13428	1	1.13428	0.845561	4.0703e-15	0.928774
6	0.376991	0.68	1	-1.08499	1	1.08499	0.933842	4.63662e-15	0.927227
6	0.376991	0.7	1	-1.03832	1	1.03832	1.01534	2.18689e-15	0.925848
6	0.376991	0.72	1	0.994125	1	-0.994125	1.09047	-5.09055e-16	0.924628
6	0.376991	0.74	1	0.952285	1	-0.952285	1.15965	-9.57381e-16	0.923557
6	0.376991	0.76	1	-0.912667	1	0.912667	1.22328	1.0891e-15	0.922626
6	0.376991	0.78	1	-0.875147	1	0.875147	1.28177	7.79549e-16	0.921824
6	0.376991	0.8	1	0.839606	1	-0.839606	1.33551	-1.82888e-15	0.921143
6	0.376991	0.82	1	-0.80593	1	0.80593	1.38488	8.81841e-16	0.920574
6	0.376991	0.84	1	-0.77401	1	0.77401	1.43023	1.47489e-15	0.920109
6	0.376991	0.86	1	0.743745	1	-0.743745	1.47188	-1.50858e-15	0.919738
6	0.376991	0.88	1	-0.715036	1	0.715036	1.51014	1.61739e-15	0.919456
6	0.376991	0.9	1	-0.687793	1	0.687793	1.5453	-1.43691e-16	0.919254
6	0.376991	0.92	1	0.66193	1	-0.66193	1.57762	2.81494e-16	0.919127
6	0.376991	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.919067
6	0.376991	0.96	1	-0.614022	1	0.614022	1.63467	-2.71668e-16	0.919069
6	0.376991	0.98	1	0.59183	1	-0.59183	1.65984	-5.35098e-16	0.919127
6	0.376991	1	1	0.570721	1	-0.570721	1.68302	5.27728e-16	0.919237

7	0.439823	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
7	0.439823	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
7	0.439823	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
7	0.439823	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
7	0.439823	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.999997
7	0.439823	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999973
7	0.439823	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999878
7	0.439823	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999632
7	0.439823	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999133
7	0.439823	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.998291
7	0.439823	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.997042
7	0.439823	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.995353
7	0.439823	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.993228
7	0.439823	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.990696
7	0.439823	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.987809
7	0.439823	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.98463
7	0.439823	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.981227
7	0.439823	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.977668
7	0.439823	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.97402
7	0.439823	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.970341
7	0.439823	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.966684
7	0.439823	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.963093
7	0.439823	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.959604
7	0.439823	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.956245
7	0.439823	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.95304
7	0.439823	0.52	1	1.56366	1	-1.56366	0.0142729	-2.95585e-13	0.950004
7	0.439823	0.54	1	1.49248	1	-1.49248	0.156469	-1.34814e-14	0.947147
7	0.439823	0.56	1	1.42474	1	-1.42474	0.291076	-3.05137e-15	0.944476
7	0.439823	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.941994
7	0.439823	0.6	1	-1.29924	1	1.29924	0.536455	3.10433e-15	0.9397
7	0.439823	0.62	1	-1.24128	1	1.24128	0.647176	4.80337e-15	0.937591
7	0.439823	0.64	1	1.18634	1	-1.18634	0.750119	-4.14417e-15	0.935663
7	0.439823	0.66	1	-1.13428	1	1.13428	0.845561	3.1512e-15	0.93391
7	0.439823	0.68	1	-1.08499	1	1.08499	0.933842	2.97219e-15	0.932324
7	0.439823	0.7	1	-1.03832	1	1.03832	1.01534	1.64017e-15	0.930898
7	0.439823	0.72	1	0.994125	1	-0.994125	1.09047	-9.163e-16	0.929624
7	0.439823	0.74	1	0.952285	1	-0.952285	1.15965	-1.91476e-15	0.928492
7	0.439823	0.76	1	-0.912667	1	0.912667	1.22328	1.54289e-15	0.927495
7	0.439823	0.78	1	-0.875147	1	0.875147	1.28177	1.0394e-15	0.926624
7	0.439823	0.8	1	0.839606	1	-0.839606	1.33551	-2.4108e-15	0.92587
7	0.439823	0.82	1	-0.80593	1	0.80593	1.38488	1.44301e-15	0.925227
7	0.439823	0.84	1	-0.77401	1	0.77401	1.43023	1.78539e-15	0.924684
7	0.439823	0.86	1	-0.743745	1	0.743745	1.47188	-1.50858e-15	0.924237
7	0.439823	0.88	1	-0.715036	1	0.715036	1.51014	1.47036e-15	0.923876
7	0.439823	0.9	1	0.687793	1	-0.687793	1.5453	-1.43691e-16	0.923596
7	0.439823	0.92	1	-0.66193	1	0.66193	1.57762	9.85229e-16	0.92339
7	0.439823	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.923253
7	0.439823	0.96	1	-0.614022	1	0.614022	1.63467	1.35834e-16	0.923178
7	0.439823	0.98	1	0.59183	1	-0.59183	1.65984	-5.35098e-16	0.92316
7	0.439823	1	1	0.570721	1	-0.570721	1.68302	3.95796e-16	0.923195

8	0.502655	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
8	0.502655	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
8	0.502655	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
8	0.502655	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
8	0.502655	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.999998
8	0.502655	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999981
8	0.502655	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999913
8	0.502655	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999724
8	0.502655	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999331
8	0.502655	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.998648
8	0.502655	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.997611
8	0.502655	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.996183
8	0.502655	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.994358
8	0.502655	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.992152
8	0.502655	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.989606
8	0.502655	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.986771
8	0.502655	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.983704
8	0.502655	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.980469
8	0.502655	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.977122
8	0.502655	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.973721
8	0.502655	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.970314
8	0.502655	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.966944
8	0.502655	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.963647
8	0.502655	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.960452
8	0.502655	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.957383
8	0.502655	0.52	1	1.56366	1	-1.56366	0.0142729	-2.64471e-13	0.954458
8	0.502655	0.54	1	1.49248	1	-1.49248	0.156469	-2.12864e-14	0.951689
8	0.502655	0.56	1	1.42474	1	-1.42474	0.291076	-4.19563e-15	0.949084
8	0.502655	0.58	1	-1.36036	1	1.36036	0.417774	0	0.946647
8	0.502655	0.6	1	-1.29924	1	1.29924	0.536455	-4.13911e-16	0.944382
8	0.502655	0.62	1	-1.24128	1	1.24128	0.647176	2.91633e-15	0.942286
8	0.502655	0.64	1	1.18634	1	-1.18634	0.750119	-4.14417e-15	0.940357
8	0.502655	0.66	1	-1.13428	1	1.13428	0.845561	3.4138e-15	0.93859
8	0.502655	0.68	1	-1.08499	1	1.08499	0.933842	4.87439e-15	0.936981
8	0.502655	0.7	1	-1.03832	1	1.03832	1.01534	1.85886e-15	0.935522
8	0.502655	0.72	1	0.994125	1	-0.994125	1.09047	-3.05433e-16	0.934208
8	0.502655	0.74	1	0.952285	1	-0.952285	1.15965	-1.43607e-15	0.93303
8	0.502655	0.76	1	-0.912667	1	0.912667	1.22328	1.0891e-15	0.931981
8	0.502655	0.78	1	-0.875147	1	0.875147	1.28177	1.5591e-15	0.931054
8	0.502655	0.8	1	0.839606	1	-0.839606	1.33551	-1.49636e-15	0.930241
8	0.502655	0.82	1	-0.80593	1	0.80593	1.38488	1.20251e-15	0.929535
8	0.502655	0.84	1	-0.77401	1	0.77401	1.43023	1.39726e-15	0.928929
8	0.502655	0.86	1	0.743745	1	-0.743745	1.47188	-1.88573e-15	0.928415
8	0.502655	0.88	1	-0.715036	1	0.715036	1.51014	1.10277e-15	0.927987
8	0.502655	0.9	1	-0.687793	1	0.687793	1.5453	2.15536e-16	0.927639
8	0.502655	0.92	1	0.66193	1	-0.66193	1.57762	4.92615e-16	0.927365
8	0.502655	0.94	1	0.637365	1	-0.637365	1.60733	-5.52579e-16	0.92716
8	0.502655	0.96	1	-0.614022	1	0.614022	1.63467	-2.03751e-16	0.927017
8	0.502655	0.98	1	0.59183	1	-0.59183	1.65984	-6.68872e-16	0.926932
8	0.502655	1	1	0.570721	1	-0.570721	1.68302	2.63864e-16	0.926901

9	0.565487	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
9	0.565487	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
9	0.565487	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
9	0.565487	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
9	0.565487	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.999999
9	0.565487	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999987
9	0.565487	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999936
9	0.565487	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999791
9	0.565487	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999478
9	0.565487	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.99892
9	0.565487	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.998055
9	0.565487	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.996842
9	0.565487	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.995267
9	0.565487	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.993339
9	0.565487	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.991087
9	0.565487	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.988552
9	0.565487	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.985785
9	0.565487	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.982839
9	0.565487	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.979768
9	0.565487	0.4	1	2.06175	1	-2.06175	0.942927	-3.14159	0.976622
9	0.565487	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.973449
9	0.565487	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.970289
9	0.565487	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.967177
9	0.565487	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.964144
9	0.565487	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.961212
9	0.565487	0.52	1	1.56366	1	-1.56366	0.0142729	-2.64471e-13	0.958401
9	0.565487	0.54	1	1.49248	1	-1.49248	0.156469	-9.2241e-15	0.955725
9	0.565487	0.56	1	1.42474	1	-1.42474	0.291076	-6.86557e-15	0.953193
9	0.565487	0.58	1	-1.36036	1	1.36036	0.417774	-7.97242e-16	0.950811
9	0.565487	0.6	1	-1.29924	1	1.29924	0.536455	1.65564e-15	0.948584
9	0.565487	0.62	1	-1.24128	1	1.24128	0.647176	3.43098e-15	0.946512
9	0.565487	0.64	1	1.18634	1	-1.18634	0.750119	-1.62807e-15	0.944594
9	0.565487	0.66	1	-1.13428	1	1.13428	0.845561	3.8077e-15	0.942827
9	0.565487	0.68	1	-1.08499	1	1.08499	0.933842	4.99328e-15	0.941206
9	0.565487	0.7	1	-1.03832	1	1.03832	1.01534	1.42148e-15	0.939728
9	0.565487	0.72	1	-0.994125	1	0.994125	1.09047	1.01811e-16	0.938386
9	0.565487	0.74	1	0.952285	1	-0.952285	1.15965	-1.43607e-15	0.937174
9	0.565487	0.76	1	-0.912667	1	0.912667	1.22328	9.9834e-16	0.936086
9	0.565487	0.78	1	-0.875147	1	0.875147	1.28177	4.33083e-16	0.935115
9	0.565487	0.8	1	0.839606	1	-0.839606	1.33551	-1.41323e-15	0.934254
9	0.565487	0.82	1	-0.80593	1	0.80593	1.38488	1.76368e-15	0.933497
9	0.565487	0.84	1	-0.77401	1	0.77401	1.43023	9.31508e-16	0.932837
9	0.565487	0.86	1	-0.743745	1	0.743745	1.47188	-1.20687e-15	0.932268
9	0.565487	0.88	1	-0.715036	1	0.715036	1.51014	1.76443e-15	0.931784
9	0.565487	0.9	1	-0.687793	1	0.687793	1.5453	-2.87381e-16	0.931378
9	0.565487	0.92	1	0.66193	1	-0.66193	1.57762	4.22241e-16	0.931046
9	0.565487	0.94	1	0.637365	1	-0.637365	1.60733	-8.28868e-16	0.930781
9	0.565487	0.96	1	-0.614022	1	0.614022	1.63467	0	0.930579
9	0.565487	0.98	1	0.59183	1	-0.59183	1.65984	-6.01985e-16	0.930436
9	0.565487	1	1	0.570721	1	-0.570721	1.68302	3.2983e-16	0.930346

10	0.628319	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
10	0.628319	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
10	0.628319	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
10	0.628319	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
10	0.628319	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.999999
10	0.628319	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999991
10	0.628319	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999953
10	0.628319	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.99984
10	0.628319	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999588
10	0.628319	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999129
10	0.628319	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.998401
10	0.628319	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.997364
10	0.628319	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.995998
10	0.628319	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.994305
10	0.628319	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.992305
10	0.628319	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.990031
10	0.628319	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.987527
10	0.628319	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.984839
10	0.628319	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.982015
10	0.628319	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.979103
10	0.628319	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.976145
10	0.628319	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.973181
10	0.628319	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.970245
10	0.628319	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.967366
10	0.628319	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.964568
10	0.628319	0.52	1	1.56366	1	-1.56366	0.0142729	-2.87807e-13	0.961871
10	0.628319	0.54	1	1.49248	1	-1.49248	0.156469	-8.51456e-15	0.95929
10	0.628319	0.56	1	1.42474	1	-1.42474	0.291076	-3.43279e-15	0.956835
10	0.628319	0.58	1	-1.36036	1	1.36036	0.417774	-5.31495e-16	0.954515
10	0.628319	0.6	1	-1.29924	1	1.29924	0.536455	1.65564e-15	0.952333
10	0.628319	0.62	1	-1.24128	1	1.24128	0.647176	3.08788e-15	0.950293
10	0.628319	0.64	1	1.18634	1	-1.18634	0.750119	-2.66411e-15	0.948395
10	0.628319	0.66	1	-1.13428	1	1.13428	0.845561	3.6764e-15	0.946636
10	0.628319	0.68	1	-1.08499	1	1.08499	0.933842	4.27996e-15	0.945015
10	0.628319	0.7	1	-1.03832	1	1.03832	1.01534	1.85886e-15	0.943527
10	0.628319	0.72	1	0.994125	1	-0.994125	1.09047	-6.10866e-16	0.942168
10	0.628319	0.74	1	0.952285	1	-0.952285	1.15965	-1.2446e-15	0.940933
10	0.628319	0.76	1	0.912667	1	-0.912667	1.22328	9.07582e-17	0.939816
10	0.628319	0.78	1	-0.875147	1	0.875147	1.28177	5.19699e-16	0.938811
10	0.628319	0.8	1	0.839606	1	-0.839606	1.33551	-1.33009e-15	0.937913
10	0.628319	0.82	1	-0.80593	1	0.80593	1.38488	1.52318e-15	0.937115
10	0.628319	0.84	1	-0.77401	1	0.77401	1.43023	1.00913e-15	0.936412
10	0.628319	0.86	1	0.743745	1	-0.743745	1.47188	-1.50858e-15	0.935797
10	0.628319	0.88	1	-0.715036	1	0.715036	1.51014	9.55733e-16	0.935265
10	0.628319	0.9	1	-0.687793	1	0.687793	1.5453	-7.18453e-17	0.93481
10	0.628319	0.92	1	0.66193	1	-0.66193	1.57762	7.03735e-17	0.934428
10	0.628319	0.94	1	0.637365	1	-0.637365	1.60733	-6.90724e-16	0.934113
10	0.628319	0.96	1	-0.614022	1	0.614022	1.63467	-4.07502e-16	0.933861
10	0.628319	0.98	1	0.59183	1	-0.59183	1.65984	-5.35098e-16	0.933666
10	0.628319	1	1	0.570721	1	-0.570721	1.68302	5.93694e-16	0.933525

11	0.69115	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
11	0.69115	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
11	0.69115	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
11	0.69115	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
11	0.69115	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.999999
11	0.69115	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999993
11	0.69115	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999965
11	0.69115	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999875
11	0.69115	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999671
11	0.69115	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999288
11	0.69115	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.998672
11	0.69115	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.997779
11	0.69115	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.996586
11	0.69115	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.99509
11	0.69115	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.993305
11	0.69115	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.991256
11	0.69115	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.988981
11	0.69115	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.986521
11	0.69115	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.983918
11	0.69115	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.981215
11	0.69115	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.978453
11	0.69115	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.975669
11	0.69115	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.972896
11	0.69115	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.970163
11	0.69115	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.967494
11	0.69115	0.52	1	1.56366	1	-1.56366	0.0142729	-3.57814e-13	0.964908
11	0.69115	0.54	1	1.49248	1	-1.49248	0.156469	-1.06432e-14	0.962421
11	0.69115	0.56	1	1.42474	1	-1.42474	0.291076	-5.33989e-15	0.960044
11	0.69115	0.58	1	-1.36036	1	1.36036	0.417774	0	0.957787
11	0.69115	0.6	1	-1.29924	1	1.29924	0.536455	2.89738e-15	0.955656
11	0.69115	0.62	1	1.24128	1	-1.24128	0.647176	-1.71549e-16	0.953653
11	0.69115	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.951781
11	0.69115	0.66	1	-1.13428	1	1.13428	0.845561	4.0703e-15	0.950038
11	0.69115	0.68	1	-1.08499	1	1.08499	0.933842	4.27996e-15	0.948424
11	0.69115	0.7	1	-1.03832	1	1.03832	1.01534	1.42148e-15	0.946935
11	0.69115	0.72	1	0.994125	1	-0.994125	1.09047	-7.12678e-16	0.945567
11	0.69115	0.74	1	0.952285	1	-0.952285	1.15965	-7.65905e-16	0.944318
11	0.69115	0.76	1	-0.912667	1	0.912667	1.22328	8.16824e-16	0.943181
11	0.69115	0.78	1	-0.875147	1	0.875147	1.28177	1.38587e-15	0.942151
11	0.69115	0.8	1	0.839606	1	-0.839606	1.33551	-1.49636e-15	0.941224
11	0.69115	0.82	1	-0.80593	1	0.80593	1.38488	2.32485e-15	0.940394
11	0.69115	0.84	1	-0.77401	1	0.77401	1.43023	1.39726e-15	0.939656
11	0.69115	0.86	1	0.743745	1	-0.743745	1.47188	-2.03658e-15	0.939004
11	0.69115	0.88	1	-0.715036	1	0.715036	1.51014	1.91147e-15	0.938432
11	0.69115	0.9	1	-0.687793	1	0.687793	1.5453	-2.87381e-16	0.937937
11	0.69115	0.92	1	0.66193	1	-0.66193	1.57762	2.11121e-16	0.937513
11	0.69115	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.937155
11	0.69115	0.96	1	-0.614022	1	0.614022	1.63467	-6.79171e-17	0.936859
11	0.69115	0.98	1	0.59183	1	-0.59183	1.65984	-6.01985e-16	0.936621
11	0.69115	1	1	0.570721	1	-0.570721	1.68302	1.97898e-16	0.936435

12	0.753982	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
12	0.753982	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
12	0.753982	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
12	0.753982	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
12	0.753982	0.1	1	3.13551	1	-3.13551	1.99996	3.14159	1
12	0.753982	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999995
12	0.753982	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.999973
12	0.753982	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.999901
12	0.753982	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.999733
12	0.753982	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.999411
12	0.753982	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.998883
12	0.753982	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.998107
12	0.753982	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.997058
12	0.753982	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.995727
12	0.753982	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.994124
12	0.753982	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.992268
12	0.753982	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.990192
12	0.753982	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.98793
12	0.753982	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.985521
12	0.753982	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.983005
12	0.753982	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.98042
12	0.753982	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.9778
12	0.753982	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.975177
12	0.753982	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.972579
12	0.753982	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.97003
12	0.753982	0.52	1	1.56366	1	-1.56366	0.0142729	-3.11142e-13	0.967549
12	0.753982	0.54	1	1.49248	1	-1.49248	0.156469	-1.91578e-14	0.965153
12	0.753982	0.56	1	1.42474	1	-1.42474	0.291076	-4.19563e-15	0.962853
12	0.753982	0.58	1	-1.36036	1	1.36036	0.417774	2.12598e-15	0.96066
12	0.753982	0.6	1	-1.29924	1	1.29924	0.536455	2.27651e-15	0.958581
12	0.753982	0.62	1	-1.24128	1	1.24128	0.647176	5.31802e-15	0.956619
12	0.753982	0.64	1	1.18634	1	-1.18634	0.750119	-1.18405e-15	0.954776
12	0.753982	0.66	1	-1.13428	1	1.13428	0.845561	5.77721e-15	0.953055
12	0.753982	0.68	1	-1.08499	1	1.08499	0.933842	4.39884e-15	0.951453
12	0.753982	0.7	1	-1.03832	1	1.03832	1.01534	1.74951e-15	0.949968
12	0.753982	0.72	1	-0.994125	1	0.994125	1.09047	0	0.948599
12	0.753982	0.74	1	0.952285	1	-0.952285	1.15965	-1.2446e-15	0.947342
12	0.753982	0.76	1	-0.912667	1	0.912667	1.22328	6.35307e-16	0.946192
12	0.753982	0.78	1	-0.875147	1	0.875147	1.28177	1.12602e-15	0.945145
12	0.753982	0.8	1	0.839606	1	-0.839606	1.33551	-1.33009e-15	0.944197
12	0.753982	0.82	1	-0.80593	1	0.80593	1.38488	1.60335e-15	0.943342
12	0.753982	0.84	1	-0.77401	1	0.77401	1.43023	1.78539e-15	0.942576
12	0.753982	0.86	1	0.743745	1	-0.743745	1.47188	-1.73487e-15	0.941894
12	0.753982	0.88	1	-0.715036	1	0.715036	1.51014	1.61739e-15	0.941291
12	0.753982	0.9	1	-0.687793	1	0.687793	1.5453	0	0.940762
12	0.753982	0.92	1	0.66193	1	-0.66193	1.57762	3.51868e-16	0.940303
12	0.753982	0.94	1	0.637365	1	-0.637365	1.60733	-4.14434e-16	0.93991
12	0.753982	0.96	1	-0.614022	1	0.614022	1.63467	-6.79171e-17	0.939577
12	0.753982	0.98	1	0.59183	1	-0.59183	1.65984	-6.01985e-16	0.939301
12	0.753982	1	1	0.570721	1	-0.570721	1.68302	1.31932e-16	0.939078

13	0.816814	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
13	0.816814	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	1
13	0.816814	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	1
13	0.816814	0.08	1	3.14045	1	-3.14044	2	-3.14159	1
13	0.816814	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	1
13	0.816814	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.999996
